square_feet,num_rooms,age,distance_to_city(km),price
2486.811125,3,4,2.216465119,404197.9392
1748.215191,7,87,23.11987718,217247.5108
1924.692993,3,38,17.62156784,204012.5134
1616.939585,7,23,24.63140291,244227.0793
1435.968723,2,39,3.190986732,197048.5917
2154.94739,2,49,19.01572772,217137.0561
1363.207226,4,76,8.183470752,216309.8226
1792.68655,7,57,27.19478924,240610.7712
1502.41302,3,0,4.187388253,284856.6024
2274.841593,2,42,25.44900891,222592.6072
2900.71505,3,38,3.568073307,425436.6085
1349.206009,4,9,1.727823309,269971.4185
1073.490759,7,1,7.816723471,272606.4824
1937.556557,3,62,10.65829169,239321.7338
2007.848898,6,15,19.16933438,312225.6693
2109.329653,3,36,4.820013323,308350.3954
1776.839742,5,15,13.68256807,288582.294
1899.680351,5,86,6.923644461,253822.4033
2183.755205,4,89,25.80379632,203612.7628
2520.215446,4,79,2.304028731,327196.7493
1022.475615,4,26,11.32219407,177935.2432
1815.53028,6,62,19.30984832,207546.9824
2106.904397,7,93,27.47955716,204292.7732
1541.011948,6,63,26.17180926,165469.8296
2865.584816,3,96,26.96056799,269833.7191
1682.29506,2,31,2.822745517,288796.0909
1979.353656,7,8,25.38677458,307894.8661
2278.011048,5,10,23.61746478,312805.2381
1704.357606,5,69,27.17051783,154627.0393
1076.713476,5,29,10.03571175,214138.2179
1785.672737,3,14,27.44118808,225132.9699
2514.720278,3,58,12.67659147,312129.0784
1831.552437,4,47,19.38889088,221643.8594
1576.782849,2,93,13.30119075,115523.69
2462.836105,4,81,13.40180448,299531.0665
1834.612552,3,75,16.85247355,213510.5276
1744.919593,6,59,11.32187458,247613.9316
2074.728045,4,67,23.98937283,157576.7184
2385.375105,7,56,19.37552333,351277.5363
3190.856766,3,63,21.00291708,394634.06
2413.618054,3,53,7.700009206,334940.5946
2579.919983,6,79,29.11768337,292443.6517
1747.016901,6,86,20.14510684,210374.8685
1487.065947,6,74,6.718680071,237684.7132
2031.165675,2,53,22.76421706,188979.9184
2053.584958,7,58,6.037708993,370641.4367
1460.743629,3,87,2.838161993,138748.6425
1912.352735,6,85,16.29904849,242635.0057
2199.658801,2,38,17.05219467,215232.1901
2180.196698,5,14,6.480001667,379866.0662
2252.143927,7,78,11.10298938,334401.0231
2145.482365,5,73,28.42730957,227366.032
1746.49567,5,27,9.265093731,293537.1371
1743.049687,3,35,5.511473762,268363.9411
1400.524301,2,53,29.7842968,44328.14678
2892.38752,2,16,9.766860555,430067.4504
2006.725182,5,99,20.72735652,166425.4879
1887.573472,7,85,7.715245262,281649.7455
1535.603959,4,86,16.95351471,165299.1628
3467.828951,5,92,12.20217761,458450.4846
1463.335984,3,21,28.88579857,71154.76461
1785.576037,5,74,13.55137036,255132.3793
2207.918418,7,35,17.94105134,368021.2274
2300.106483,7,28,28.39822171,329244.252
2478.966028,5,54,29.6877947,271294.0508
2903.804254,2,41,3.948092556,448045.1157
2253.078828,5,31,25.19530065,306157.6895
1471.9846,6,13,12.08137833,298347.9197
1871.527437,6,17,18.25003248,306388.9628
2153.916186,4,37,11.87639429,309161.3735
3034.113021,3,33,12.63236996,410971.8059
1301.097261,3,44,5.606868544,157751.7696
2601.288253,2,86,17.61022729,266183.0137
2089.957185,3,31,16.85476243,269926.9122
2418.915268,4,66,6.491317868,337385.0742
1949.002642,6,62,16.71018245,279073.1046
1578.783685,2,54,29.2199546,70074.22313
2375.43639,7,42,21.71784928,363074.7659
2327.215514,6,21,14.94849423,355697.71
2486.028483,4,86,27.56643558,207969.8638
1993.347682,2,67,17.68411634,178769.9961
1700.088988,5,76,4.916391963,271007.0963
1220.606502,3,95,16.87777979,40526.36715
2409.686634,4,28,6.248220346,403205.6338
2211.944741,2,39,23.25764032,183651.7469
1517.108684,6,44,29.04805221,153391.124
1730.713163,2,9,11.46373895,205026.7572
1766.620594,5,76,13.61261852,168732.0092
1258.507784,4,44,13.22339754,165988.216
1591.158802,2,16,9.273699298,212749.1016
1433.084822,7,1,24.03121898,205864.6497
1793.760494,4,16,18.91412165,228161.1887
1630.651251,4,89,2.857495149,230146.7164
1186.49754,6,37,25.32538372,126984.719
3011.295115,3,36,6.425558703,439592.8515
2626.270366,7,62,29.39538369,316994.505
1610.490289,5,4,11.92323103,266311.3456
2136.210698,2,24,18.87703977,230139.6604
2208.732545,3,72,3.256884948,290531.5097
2595.542927,6,91,10.99523497,348292.4068
1590.697487,3,21,24.26826476,135917.4072
2546.053392,4,92,14.83904627,288118.5311
1726.047348,4,62,27.23350102,127941.04
1332.068798,5,34,17.67901479,155981.2731
2362.06828,7,54,27.92859367,315987.5667
2645.379212,2,19,29.4956873,294981.1647
3293.954487,2,4,14.16294223,459276.4064
1400.137367,6,38,17.3895406,206402.3619
2349.459843,5,62,25.21269865,250504.2038
1795.099378,2,31,7.424457161,262483.248
2391.679355,7,62,25.98725764,341579.2374
1264.755224,4,73,18.16568407,102608.9867
1368.615112,5,39,22.03950393,145665.8166
1612.062588,3,16,3.315766657,276060.0603
2039.482023,5,78,23.21944282,214403.7102
1679.459367,5,72,10.01282023,219851.6943
2329.527172,7,31,24.35173603,346094.3123
2513.447309,7,22,15.76542361,434953.1305
2299.788771,2,74,8.96381571,250432.869
2809.39382,6,59,28.63003121,390099.5965
2207.913315,6,76,23.18680953,228594.1064
1391.551645,7,81,29.58489614,102774.4515
2681.688257,2,55,11.56962705,334084.4639
1697.421882,2,8,19.82736937,232413.8978
2455.20925,2,68,18.73607166,235349.2154
2786.867108,7,61,20.93914549,371019.4125
2228.344005,6,63,2.111180415,391680.5283
1251.920593,2,21,9.459860392,154516.8989
1540.893917,7,31,27.37078964,216585.2532
2661.372233,3,46,13.29078159,345336.3161
1915.438657,3,1,28.85866669,184879.1343
2039.786767,4,84,7.191592007,312987.5745
2379.412208,3,91,29.92529523,117197.5431
2348.161431,5,51,21.22984636,331479.7579
2139.399906,4,87,23.5154093,214998.1775
1895.665814,3,87,12.50897399,179893.2164
1843.665777,5,13,27.30323552,264482.0911
2428.949413,3,36,16.81842413,276821.9073
2276.784766,7,26,20.74721303,371943.8689
1871.35,5,23,3.749439869,297302.3983
2541.056156,2,63,19.31874033,238647.158
1935.482942,7,69,26.49329066,205888.7516
1574.168913,5,25,6.170213618,265261.1356
1620.514651,7,53,22.3940521,218338.5594
1510.629582,2,14,1.736622011,227391.7999
1863.794992,5,28,27.85988748,171541.5923
2616.862139,5,99,29.50459636,255275.3544
1597.452409,7,73,11.27122194,251240.7702
2094.237881,3,27,4.105141642,334788.5207
1671.655327,5,58,20.09871468,195693.0839
1869.845479,3,72,1.86520091,278235.523
1244.979394,5,20,14.99210216,190276.7512
1889.730885,6,9,8.881596079,370302.0651
1903.14731,4,3,14.72683256,273324.0007
2270.143972,3,61,1.529989927,317498.2386
2111.640457,3,3,2.496753309,388783.0899
1400.803938,2,5,1.463299036,264917.4686
2542.099122,6,89,18.95482423,329015.59
2105.15152,2,79,17.24269461,172777.0967
2099.196759,6,71,7.761581958,305678.9553
1995.408823,6,91,19.75265074,256109.3491
1741.121276,7,15,26.64201045,278411.4378
2108.90117,7,37,9.04234093,372851.8837
2237.794218,7,48,25.12782043,348867.7291
1126.552154,5,60,20.21276494,117096.9999
1730.619581,2,64,1.980792852,203544.9855
1872.526515,4,82,11.87934698,213969.6203
2128.085303,6,49,15.72495926,311697.4107
2596.655503,6,16,22.21927651,384129.9156
1614.129593,3,27,9.326786189,253485.5723
1751.019077,5,43,29.49917304,153031.218
1743.732945,4,11,20.85165247,199671.4333
1599.236205,7,69,11.81159664,263873.9212
1826.406752,6,70,3.813726133,294752.692
2385.40111,3,71,6.259665048,363981.9637
1473.082252,2,2,15.14062504,202123.6203
2213.907198,6,48,15.34616529,316847.3241
1149.048885,3,20,23.26384418,120295.1866
1719.331002,2,7,22.05912214,195212.2555
1835.25535,5,63,6.836918117,290777.6548
2837.429836,7,91,18.253742,380900.8869
1862.598848,2,58,1.598032222,261808.6831
899.3782633,6,29,12.55787458,121058.2086
1000.555547,4,31,23.15905198,109629.8602
2017.014793,2,74,12.58574921,136902.2252
2306.885428,4,19,25.23229095,272028.8975
2187.727929,4,15,29.30850341,214702.4612
2083.785053,2,24,18.60916548,225504.9077
2581.129799,5,59,5.205118214,400661.5333
1730.20439,2,44,12.01063903,171541.5926
2447.455278,3,8,1.275017297,357253.6604
1183.992557,7,50,18.47905179,179344.9391
1547.526084,4,60,24.82548653,169730.2755
1096.479303,7,39,19.26826229,162104.9806
1862.57735,6,60,23.79650065,239590.7183
1976.869391,4,66,24.19721389,219632.036
2057.050746,6,79,25.67936471,183160.0299
2030.941676,3,75,8.733249707,236829.4999
1536.223335,3,14,26.26678716,119571.8521
1904.879578,7,52,19.96872596,257762.7661
1251.276666,3,3,9.402041141,231721.5282
2681.614488,2,22,29.63154673,276558.0292
1848.186964,4,26,28.55528942,204228.0695
1755.55694,6,36,17.65878851,258161.6164
2794.470164,7,76,25.45304297,331694.2569
1378.876733,7,42,8.583340173,275477.1231
1437.206443,3,36,13.0650729,199307.1094
1451.889838,3,84,6.335181062,168455.0547
1966.064309,6,28,16.08297664,316277.2504
2215.815815,4,28,15.38404147,282756.1371
2369.837734,4,48,7.171583553,365755.015
3285.997659,7,74,20.51124912,483263.6797
875.2837729,6,50,4.41591857,187304.6826
2304.367795,7,49,2.789052081,386774.2439
1721.434714,5,27,12.16224409,303116.5766
1706.792426,4,73,12.88491856,179697.7932
1690.113936,6,4,10.27247759,325910.439
1545.615165,6,55,8.48045249,273499.5376
2842.262417,7,63,10.82451401,470809.159
2421.148664,3,88,5.737891645,270481.7051
2011.597989,6,96,12.7001216,264583.4355
2675.507876,7,16,27.23349783,390179.1245
1243.735517,2,96,7.508379555,121798.9936
1334.647434,3,88,20.84908203,77126.17587
911.0161339,3,96,5.111750802,104056.0193
1650.29273,4,54,11.2632921,228025.801
2080.849263,5,8,10.31406864,351073.7222
2051.429289,4,90,28.17385244,160722.3196
2074.670956,2,88,13.41147962,226615.1836
1294.471584,7,67,21.02351237,136114.5391
2401.577371,3,72,18.47142146,273998.5886
2119.813759,3,78,5.089872183,261970.3831
2366.527141,6,15,28.24667308,301896.124
1053.618911,5,15,11.03020946,208360.3167
2155.745429,5,12,2.297992318,382210.1077
1406.11738,6,77,9.712867498,212894.7639
1801.338374,2,85,10.73337805,161755.0374
2267.182449,5,84,3.689614494,290490.561
2045.546803,3,72,18.97934479,209489.6161
1574.23001,2,62,11.05616196,161380.1172
2003.136578,4,40,19.24490358,206044.3585
1234.232342,4,52,1.195476344,193185.6788
2575.133698,2,67,29.47940357,175733.1945
1897.35799,3,73,5.944974398,256512.6243
2559.274972,4,98,20.12059861,293048.1168
1736.734156,7,8,21.7577448,300711.2116
1738.212006,3,50,5.976642143,260631.1933
1617.906607,6,47,4.239656181,284131.102
2438.086966,5,79,5.424738563,370527.9123
1645.284421,2,48,8.15772942,197822.6435
2322.297716,5,17,5.878731422,405657.2906
1808.773801,6,9,20.54598338,298734.7825
1012.01835,4,84,13.20416291,105291.6864
1714.842966,7,53,16.59595624,253451.5359
1410.445893,3,78,2.372766875,153550.1533
2016.951362,3,14,25.97621993,214913.5139
1404.796132,6,10,5.946575043,286601.0789
2462.98755,2,39,11.44441761,318918.0021
1954.46207,5,46,3.085147555,348403.4911
1911.202003,7,19,4.967000905,344553.6566
2327.946069,4,97,20.30818289,217232.7249
2481.953467,2,21,21.08502307,266590.1409
1989.950624,7,47,20.63199905,313350.4741
1614.39985,7,81,17.01196685,211932.7254
1113.015192,6,15,28.62312826,118578.9661
1656.975121,6,4,15.70813766,296771.6138
1691.393877,3,64,14.03294885,167684.2102
2053.528726,4,82,8.178821406,264831.3064
1827.426559,2,73,3.866636349,258062.2262
2343.966486,3,20,16.89649297,342838.3145
1693.508364,4,60,10.13181541,215219.4911
1971.479417,5,76,16.19673611,235090.9959
2591.993722,5,54,6.97745327,387531.2219
2170.912607,3,23,25.30700749,197584.5481
1969.981229,2,22,29.99121908,184264.8759
1699.027779,4,86,10.34970179,245532.5002
1683.384302,5,10,25.42750061,206501.1534
1574.693374,5,46,26.31659796,142285.1417
1729.496567,2,1,29.88613987,143536.8498
2377.832919,3,69,10.93888376,294681.44
1889.055864,6,52,22.92520042,214021.7754
1325.113465,7,10,7.635461106,281420.145
2884.084647,4,14,19.11908404,423315.2219
2159.982596,5,72,21.44043451,247342.8295
1296.5283,7,11,22.49250008,236424.4651
1779.075536,7,35,7.007992889,344116.7231
2055.443191,6,91,25.61304154,187472.9256
2852.296047,7,22,13.20818395,468283.2077
1445.943771,2,26,7.274716014,199486.2268
2488.02036,3,87,16.73340156,240084.2606
2699.743213,4,13,26.03735676,316728.3036
1685.672847,2,53,29.04554938,70779.16913
1861.243191,3,98,22.69802683,138012.4322
1481.845376,2,26,1.163063702,223136.6876
1898.269429,5,20,4.906322054,363857.6368
1981.705013,5,48,3.211945607,315267.6162
2329.824999,6,61,3.935198547,339649.7518
2545.091736,2,76,12.10801372,282609.5893
1625.951968,7,71,10.81630613,291762.3651
1016.337468,5,43,4.296864457,188657.6862
1989.37761,3,43,26.5848252,155040.6507
2146.768765,6,97,18.84739971,218292.7843
2124.708844,7,60,24.09743596,302177.1851
1836.663376,4,41,11.77493228,239476.1096
2062.37605,2,22,12.89684447,293708.0917
2757.722404,5,72,10.21101511,403685.1541
2190.867084,7,0,13.71437175,384666.8296
1813.315787,3,35,18.70094061,226835.402
1749.901091,2,54,15.29653623,153524.5395
1915.073821,3,15,25.29959318,176816.365
2818.369981,6,88,27.10403589,301900.4098
1908.349645,5,17,14.62083175,311523.0211
1990.102828,5,97,7.95269143,284511.3068
1758.843215,6,37,28.41058016,196853.0361
2549.491679,3,66,22.31612065,227476.9223
2979.918627,2,19,19.5636855,339034.0374
2225.306525,3,18,22.61699828,241358.0759
2041.386452,2,12,3.20347169,292310.6718
2018.391417,7,16,2.961163501,417261.5025
807.8466056,6,77,5.440498925,175736.8131
2372.575432,4,29,5.276078056,396421.456
2067.083208,2,85,13.19944377,176500.6454
2214.171025,5,42,5.564718386,348414.5466
1644.268903,7,47,25.78124368,200748.3034
1807.771561,5,42,17.764811,248125.9624
1794.487532,7,92,11.67959499,290200.2495
2510.811492,5,65,3.019053609,387178.4482
1810.620082,3,52,18.13980608,219669.5277
3041.330161,3,71,4.379451797,465380.4843
2215.43121,3,77,22.55338726,195549.6078
1362.15867,7,33,24.27998481,182410.9841
1935.726853,7,76,16.77531148,263270.0833
1674.162439,5,73,5.338482915,252681.751
902.8087651,2,71,23.81901899,-21837.36211
2799.73547,7,70,9.927005889,458008.8403
2351.571271,5,12,7.45694114,372474.3594
2266.603659,2,89,14.64614259,207067.394
2082.70183,3,55,27.756741,185205.063
1308.991216,7,58,9.62382547,247631.2451
1758.19143,4,31,27.26177653,220325.5332
2420.890387,3,82,2.555945953,302573.3238
1474.389985,6,78,3.422187446,233006.7123
734.1153419,2,53,21.25826973,-54502.17883
1886.446996,4,1,6.527187182,307133.7334
1929.121223,3,36,10.18199981,227079.6784
2067.781708,7,82,4.954816448,332967.2261
2364.259322,4,96,10.6351998,280895.5874
2318.802906,5,32,9.133339823,379542.8216
2129.384903,2,0,22.35379153,241666.7871
2597.765694,6,27,21.35867826,385270.2044
1240.51511,5,16,28.69288812,128894.3092
2252.290907,4,56,22.00822887,231136.0276
2313.269182,3,69,21.14971484,198516.3289
1380.218857,2,51,21.13191278,102046.9046
1248.564696,7,43,26.60605621,184184.483
1627.028937,6,83,9.590865253,283807.7145
1669.229279,3,46,9.702671167,234580.13
2376.709732,6,12,22.49520048,381180.7616
1692.730608,7,75,7.632448977,289976.5404
1571.825741,2,29,27.44858012,115571.1482
1694.183132,4,84,16.50867003,169804.1401
2559.316167,6,65,9.703622915,388263.1176
2006.521687,2,52,23.50689796,183585.2944
1910.374487,6,17,10.05729827,328857.7401
1944.997251,3,27,28.9350712,177125.3826
2646.030167,6,3,29.50668708,342811.764
1625.414137,3,41,20.33709102,170625.1988
2657.754145,3,5,4.295382803,413004.257
2105.248149,2,8,8.633056648,305296.839
1919.790309,5,19,15.9470919,299242.9087
3250.450249,7,93,25.69197605,417825.4857
1472.180255,6,37,6.361708411,287448.667
1823.15712,4,67,4.027700311,262069.236
1383.78438,3,49,3.159847012,212489.6976
2476.230985,5,59,15.70205931,324191.846
2844.594467,3,12,26.65632812,301990.0552
2834.961391,5,98,2.228418037,426708.3039
2611.974377,5,93,7.157324486,368979.2962
1901.189766,4,41,21.10445346,238922.6677
1817.379511,5,67,24.95003962,180350.9543
1164.415114,4,24,24.41458635,76526.068
3017.936768,2,30,23.76697366,342023.0311
2234.489039,3,11,4.764194224,378083.996
1754.021548,4,63,12.51988988,227024.4789
2664.028444,7,78,29.55759522,310881.3991
1513.617742,3,60,29.67773958,45382.7788
2203.311017,7,52,18.47039437,305624.3416
1913.685433,6,25,21.56874894,283753.8475
2319.33857,7,60,28.58723009,251661.492
1968.21323,2,9,14.04790798,249627.5464
1274.536054,6,11,4.969138879,276103.1574
2037.788186,6,21,20.39951739,325669.3841
2524.432071,5,52,28.84296684,294739.7875
1985.391797,7,20,21.21897672,330970.1106
2387.557561,5,34,24.29631268,308689.1372
1477.235257,7,70,13.25971532,208378.4924
1986.869603,6,81,3.79743147,305770.0738
1687.744772,5,26,5.89758051,279020.6205
2373.49042,3,59,29.49699005,221354.2296
2015.745781,7,98,15.30234519,253971.6968
2345.036838,7,46,1.348597115,431132.5339
2543.855213,5,65,28.70565114,273499.851
2345.809288,7,95,15.43561745,352519.5548
2136.559217,6,14,25.25178355,313367.643
1500.893871,5,23,16.90528612,202150.5815
1998.606945,5,83,3.949366227,300081.1637
1733.454799,4,9,18.85151788,269786.8656
1827.968022,4,87,29.92460801,129875.7497
1812.732925,6,23,2.007395697,326907.913
1510.037213,3,87,25.41203173,54140.63468
1021.330705,7,56,7.828943074,178216.1804
1665.928476,2,33,12.42212046,223593.2656
2096.689726,7,40,11.80857584,380586.2044
1325.911477,2,39,27.06511863,52060.38887
2007.841118,6,10,15.63009948,320094.066
2950.134212,3,89,13.96805432,344573.6959
2511.528278,3,0,24.72272816,314608.9818
2821.770755,3,29,2.418306895,422927.5601
2195.563938,4,42,3.507233138,344815.8116
2583.754911,6,81,1.628976849,389346.2871
1638.017635,2,25,20.95150422,181391.5382
1677.829866,3,52,16.24286798,143253.5298
630.4298969,6,46,26.40464165,1112.487851
2593.072737,7,8,15.45745419,452374.4287
2770.16199,2,8,7.43276761,385622.9357
1723.411377,4,0,24.34927382,206746.0383
1873.024147,5,70,9.535391773,264540.1204
1623.068943,2,43,28.13500368,113291.3397
2191.326776,7,58,8.262292748,364965.9103
2562.466273,2,55,5.863898933,375633.8822
1128.614013,2,50,15.30639575,82751.34342
2204.719265,5,15,2.464938421,427199.0919
1861.664114,3,37,2.055940126,297541.0321
2056.697196,7,10,15.38442181,404206.6655
2229.497001,5,24,7.238099543,395401.3225
1905.898781,2,92,1.271226513,228398.08
1948.206573,7,82,9.585650432,314879.3482
1893.062416,4,81,14.84365326,203524.779
2485.158101,2,58,12.43437234,287183.8567
2209.37998,4,28,4.928614519,332695.7079
2110.291769,6,79,17.81057001,252325.6832
1364.524139,4,39,21.59965674,178899.7649
1810.710128,2,7,20.5906357,177572.7133
2449.33458,5,97,12.41909572,295194.8542
2018.848287,2,5,4.990288384,311001.4275
2329.765735,2,44,15.48511643,266831.0922
2883.2559,6,52,26.82252089,374050.297
2519.303035,3,93,14.59296262,262548.2279
2046.579169,2,97,6.674750443,225520.6505
1744.505415,6,20,3.69854579,366030.7921
723.225202,5,56,28.3738725,35947.06465
1915.807539,6,75,22.54727286,214284.5305
1836.993752,6,5,10.07604221,352395.7204
2195.183097,4,62,9.56521978,276528.6932
1923.047387,3,5,26.96133611,194216.1065
1839.80747,3,52,6.149478809,229749.0585
1110.300535,7,3,16.5160814,220049.7794
1530.016085,5,8,21.69162398,195859.9074
2238.32552,7,68,12.49532021,314858.3558
2857.953816,6,73,2.157167934,457187.1282
1951.237308,5,71,7.605005598,249088.8927
2163.905537,5,86,27.15243599,229367.5127
2476.239078,3,3,16.17045004,336433.1504
1594.553032,3,57,24.64779615,138650.2955
2183.407022,3,36,17.11488074,256095.2997
1629.754947,2,70,28.36446078,48742.18163
2432.412219,6,5,27.36488819,366547.8714
2075.701524,5,50,15.00375322,288110.5342
2149.225907,6,78,10.22994674,350972.3381
1608.700701,5,98,18.44839483,141732.6725
2353.51618,5,49,20.57174277,292270.1071
3042.356461,7,95,15.45229768,444187.7976
1496.044152,5,13,24.84621341,207410.6088
1830.120496,5,98,6.316527132,248004.0465
2115.803737,4,10,10.69794309,400586.2089
2393.203106,4,9,20.90491436,319844.6782
1720.226857,7,60,8.153832096,271875.6034
583.4848549,2,80,13.7554976,-41305.86055
2679.594747,3,12,28.94827285,299703.058
2380.25306,5,33,19.15040321,358661.443
1128.526235,6,59,28.5226598,83938.75895
1696.215604,4,50,21.95080069,205999.3791
2784.091215,3,4,22.01533632,372225.5029
2723.898209,2,73,18.16385804,306432.8271
2469.320011,3,31,5.12404925,381521.128
1911.943783,5,11,16.07171444,303017.9554
2041.493709,3,51,8.327319815,288641.6694
1934.537097,5,12,29.96150408,217038.8746
2564.119892,7,84,8.741896263,385794.2315
1562.078797,4,53,7.68988946,229853.3119
1597.100173,4,96,19.0926115,166924.1979
2505.137293,5,53,15.81751558,312867.9516
1977.819272,6,40,1.619234484,327993.006
2689.233678,4,47,4.756462191,407327.864
1664.243897,6,50,24.52024531,217652.2995
1972.61082,5,46,15.0270667,275783.8112
1538.793508,7,49,5.23444123,272260.2231
2003.681341,5,95,14.49203432,234673.8994
1260.726532,7,75,8.341323409,177742.8984
1756.18329,4,45,7.484152372,273585.0728
1281.873068,6,98,28.77403302,64228.63472
2346.961617,5,99,11.49871128,293910.0361
2358.29467,4,37,2.346502035,393555.3997
1134.868635,7,91,29.13947351,77646.70603
2666.942873,5,12,24.05034767,356964.5011
3248.707563,7,75,8.37798589,531088.4618
2023.003193,3,21,12.85786321,294099.8143
1679.44287,7,1,26.00639766,225398.7583
3412.165296,3,92,11.36499206,418394.9806
1340.515751,4,76,17.45471722,96198.04066
2010.053233,5,98,16.51084922,195592.5769
2089.811136,4,12,12.63754191,328986.6334
2672.57381,2,56,19.54555515,278773.0702
2179.869488,7,33,14.72543138,357497.8332
1750.683052,4,18,1.615684259,303130.3378
1524.407815,4,8,24.61711012,184979.1307
1829.08909,3,94,4.2815177,232522.7127
1496.53632,7,32,14.458608,303592.5052
2023.91266,3,26,17.81712294,244881.799
1717.90191,5,44,21.45967557,177418.5592
1252.981103,4,1,12.91309952,192303.7941
2627.572894,7,78,22.33090612,361422.6019
1751.163738,4,82,4.809152457,221175.8947
1365.931598,5,56,19.9499209,119497.5831
1915.870433,6,94,24.9638289,173525.0667
2034.185783,5,56,26.79387521,204491.173
1126.766637,3,15,17.80742838,103324.4627
2165.823834,3,78,10.07396074,260853.3016
1476.421216,4,5,5.73733884,266196.0425
2855.514405,3,13,11.02120383,436015.2463
2261.980256,7,26,16.65925682,361083.5576
1800.050005,5,37,6.693576496,310700.9136
1627.416115,4,18,28.62293227,153152.34
1947.516146,5,36,27.01692744,198450.5375
2306.395371,5,3,1.955758651,422320.1297
1987.252936,4,57,17.29689215,202238.1358
1891.420596,6,89,23.88995492,231027.6277
2029.185145,3,8,8.116366838,318645.9326
1698.070534,2,39,16.19299074,158837.4887
1828.397037,2,14,12.77376459,228837.8493
957.1037805,2,3,6.699841662,98057.07911
2486.863115,3,89,18.82738413,278579.6112
2149.39889,6,51,29.81707309,269055.429
1613.272078,5,17,11.59333055,269174.997
2949.367491,4,52,17.01899124,391699.4133
2043.50824,6,58,10.50778577,290633.7717
1481.928214,2,98,26.43150989,8232.28476
2428.368711,7,53,26.07347831,286941.9921
2199.024108,3,40,6.18442825,315710.1133
2197.289993,3,59,27.09851735,216321.6202
1787.122198,4,92,5.393752621,221435.274
2225.247862,7,87,3.767758829,374902.3017
1869.120855,5,3,19.93510386,297269.2869
2277.970726,6,84,12.19121907,284257.5
1047.527773,7,38,16.39147721,214083.0884
1783.063269,6,6,19.92455268,304983.1346
2861.077549,6,22,2.532279896,524778.0872
1616.466272,5,84,9.495641962,229473.6216
1698.080851,5,62,14.36628304,240302.2385
1776.019331,5,64,8.731034884,264600.5229
1392.596932,4,40,2.420170144,265354.2481
895.8596119,3,88,3.513620624,79757.63169
1884.706801,2,94,24.25068819,116688.8032
2067.929712,5,43,27.43021602,256471.2327
1973.747466,3,44,5.41476577,231164.2959
1927.560719,5,68,8.228596761,288750.391
2021.520435,2,94,19.91523274,164144.0012
2511.420736,7,50,28.67388151,289174.8755
1904.776907,5,64,9.688101565,278912.43
1712.958711,3,53,25.80119516,119063.7113
1859.437258,4,55,15.67471469,233478.1408
2289.67338,7,93,28.74020053,244850.0184
2706.013439,7,81,4.95150121,421217.9465
1685.92813,7,71,29.23649955,197899.9951
2049.466894,2,89,13.78838021,181110.8325
2169.178721,3,39,28.63521332,208600.0174
1503.710997,6,57,14.30201629,243327.5205
2010.208584,6,14,16.37238189,307335.4882
1267.163071,6,18,24.33847528,170543.0692
1115.474848,4,9,21.95622652,118633.5517
2183.373204,5,87,18.96849629,240219.9062
1808.062629,5,15,13.09242068,333868.9951
2101.140204,5,42,23.98071265,262402.985
1991.052511,4,30,28.49862167,212436.6219
1511.799976,6,15,1.284516011,335829.163
1977.372849,7,79,18.0475078,275973.5809
1383.449347,5,27,26.11344694,113433.8966
2695.486179,7,61,19.94026358,429556.8253
1322.014828,7,19,24.22404848,168894.5912
1902.107365,4,34,26.95677201,231184.1299
1478.864206,4,58,22.77757946,142302.0409
2285.210587,3,8,21.79350464,289429.6452
1834.284314,5,9,28.97763085,215144.7934
1740.66664,6,44,26.04685508,258968.9317
2426.600773,2,81,24.64595822,211850.116
2014.715296,4,14,3.505697454,351032.5684
2258.322223,7,29,7.931866611,399383.7463
1509.337032,3,47,17.14592471,140567.9659
1297.591528,2,95,21.57724304,32764.73093
2053.603981,4,39,9.793231906,281462.377
1840.576822,3,90,3.706515281,241146.9679
2313.217336,7,90,10.02187642,333960.371
1960.045774,5,82,23.35984624,215306.7452
2102.53767,3,73,26.44462985,189809.2488
1188.308735,4,43,27.4742058,76766.56766
2944.21847,5,45,11.9871337,448303.1466
1917.879007,7,5,11.80361867,376271.036
2348.793485,6,23,12.79451666,356099.8073
1581.954165,3,72,11.89847461,200434.6114
2154.004951,2,90,20.31970162,166387.3603
1348.577618,7,6,11.3913746,293241.24
2226.033919,5,5,1.589974162,435427.6873
1822.012958,7,32,13.73171342,262852.6347
2014.595252,5,84,7.500409919,267548.6543
2348.987015,7,37,1.835406996,462978.3937
1383.729844,6,43,14.65444559,212532.2979
1657.754135,3,16,6.972682217,271579.0958
2228.662141,2,30,14.12951263,275499.0892
3049.110737,6,36,9.054749612,520680.4984
1930.958833,3,10,18.50755724,249386.7165
2295.568059,2,91,29.73544422,173139.7697
1946.514265,7,4,16.8697257,324027.9397
2971.122797,2,63,19.75998159,321315.7103
1126.389167,4,75,27.65899697,23795.39873
2047.310522,2,2,11.84601211,293639.2391
1187.227983,3,55,5.829905044,148361.3134
746.7142147,6,62,9.201121205,119411.2424
2148.731027,6,37,12.68105328,327809.0603
2069.748898,4,53,19.70551276,229720.0606
1857.581531,3,1,1.133052853,331766.4241
1946.902955,2,89,25.74811323,73867.97408
3549.149717,4,1,3.206725218,549303.5543
1870.912431,7,11,27.11899932,275224.7869
2255.062181,5,39,28.53360111,201207.7902
1675.31759,7,1,29.71298103,237869.8878
2147.616288,3,79,24.47579535,173220.1912
1880.883162,4,93,5.113810252,254404.1805
1794.740759,6,56,21.47884425,212376.5249
